,NAME OF COMPANY,SYMBOL,Sscore,beta,cagr,currency,debtToEquity,earningsGrowth,ebitda,ebitdaMargins,financialCurrency,grossMargins,grossProfits,kendall,marketCap,market_cagr,net_cagr,operatingMargins,pearson,period,price,returns,revenueGrowth,revenuePerShare,sector,sharp_ratio,spearman,std,totalCash,totalCashPerShare,totalDebt,totalRevenue,volitility
23,Abbott India Limited,ABBOTINDIA.NS,28021952634.68076,0.3580527224392247,0.2759055378943678,INR,4.747,0.239,11834574848.0,0.22476,INR,0.44889998,22513300000.0,0.1358010412128549,450814509056.0,0.1260966657147795,0.14980887217958827,0.21995,0.24069153082335223,11.378082191780821,21215.5,0.2492435288475297,0.083,2477.918,Healthcare,0.06215849772306215,0.2001564048668628,0.01591192932006574,17824100352.0,838.815,1288600064.0,52653498368.0,4.009806188656566
24,Aditya Birla Capital Limited,ABCAPITAL.NS,-4282115578.5679584,1.0419712440934767,-0.06224787317692504,INR,,,,0.0,INR,0.0,,0.3149527795216338,416263798784.0,0.12208125502399292,-0.18432912820091796,0.0,0.4909758609870623,5.7095890410958905,164.5500030517578,-0.06562965837040047,,,Financial Services,-0.010287023736094705,0.4463189409938068,0.025316861217077713,,,,,6.3798490267035834
25,Aditya Birla Fashion and Retail Limited,ABFRL.NS,483927607.0464083,0.8832277204069394,0.016526861617816246,INR,128.251,-0.921,7642399744.0,0.06465,INR,0.53645,42255100000.0,0.21906666302340086,189689249792.0,0.12135429108184037,-0.10482742946402412,0.045489997,0.36842357540789755,9.838356164383562,195.0500030517578,0.016779346464500938,0.201,125.742,Consumer Cyclical,0.0025511598974483243,0.3194299148389528,0.02609977848078524,11316200448.0,11.467,46175698944.0,118210002944.0,6.57714417715788
26,ABM International Limited,ABMINTLLTD.NS,8121469.548367208,0.12656393534588675,0.14227085555113517,INR,,,-106183248.0,-0.13287,INR,-0.11156,59273000.0,0.02998186159851327,460992096.0,0.12875127804671638,0.01351957750441879,-0.13352,0.04627816825923354,6.884931506849315,48.29999923706055,0.13591698753960263,-0.299,81.174,Basic Materials,0.017617372659611084,0.04228947661139655,0.030614844538859858,,,,799137984.0,7.714940823792684
27,Aditya Birla Sun Life AMC Limited,ABSLAMC.NS,-10925890378.831017,0.46085964951424985,-0.327252996529792,INR,1.908,-0.145,8320913920.0,0.61468,INR,0.77833,,0.23486094707220492,104867872768.0,0.01476916242435422,-0.3420221589541462,0.58932,0.3008696842255916,1.5972602739726027,358.0,-0.40392188160552794,-0.043,47.009,Financial Services,-0.10418720329154046,0.3461935487011896,0.015384467179338245,1266343936.0,4.4,480348992.0,13537073152.0,3.8768857291932375
28,ACC Limited,ACC.NS,4263517452.6109333,0.8788233451850452,0.057414070708029286,INR,1.082,-0.406,12759159808.0,0.07175,INR,0.47956002,88117100000.0,0.3570486203479877,330185867264.0,0.1260966657147795,-0.06868259500675022,0.0339,0.5337477213941175,11.378082191780821,1758.1500244140625,0.05710654844405121,0.082,946.979,Basic Materials,0.01291247710854335,0.5056741538447568,0.017549946890241405,4147099904.0,22.088,1530400000.0,177836392448.0,4.422586616340834
29,Accelya Solutions India Limited,ACCELYA.NS,970295223.2844617,0.47271390094359017,0.3319436121469508,INR,7.873,0.831,1633831808.0,0.36308998,INR,0.67670995,2305871000.0,0.1633431590436842,19280814080.0,0.1260966657147795,0.20584694643217127,0.32169,0.21811731895348507,11.378082191780821,1279.4000244140625,0.29321227683000883,0.287,301.49,Technology,0.05032439083010243,0.2434114258677689,0.023120812033266998,946116992.0,63.397,200208992.0,4499773952.0,5.826444632383283
30,Accuracy Shipping Limited,ACCURACY.NS,14909208.750060214,0.39308149936456926,0.07441337763642153,INR,114.608,,254482496.0,0.026600001,INR,0.05353,697880000.0,0.11996437849576796,1791664000.0,0.1187631645551992,-0.04434978691877767,0.01386,0.14169458574395422,4.865753424657535,11.899999618530273,0.07358538297135636,-0.024,63.595,Industrials,0.008321431222628916,0.17767835825052772,0.0350907770754034,151540000.0,1.02,1266909952.0,9566629888.0,8.842875823001657
31,Action Construction Equipment Limited,ACE.NS,1580863984.0448077,1.2355927473686206,0.28386080899686106,INR,13.623,0.696,1939376000.0,0.09431,INR,0.26920998,4516407000.0,0.26425609036402087,53432545280.0,0.1260966657147795,0.15776414328208155,0.086660005,0.3852940174683729,11.378082191780821,448.70001220703125,0.2556017051008189,0.274,172.622,Industrials,0.02958616281071175,0.3864652829684876,0.03428266406320112,1471800064.0,12.347,1119600000.0,20564350976.0,8.639231343926683
32,Ace Integrated Solutions Limited,ACEINTEG.NS,323838.34074361355,-0.022515507551216826,0.005546960718914251,INR,1.607,,22651522.0,0.23302999,INR,0.35318002,26230536.0,-0.0029588853055109885,430236256.0,0.11818823504489773,-0.11264127432598348,0.21595,-0.008922557673354987,5.846575342465753,40.849998474121094,0.005655766464586038,0.059,9.685,Industrials,0.0007526988630721386,-0.004294635802730399,0.02981739287476548,7625000.0,0.762,2905000.0,97203856.0,7.513983004440901
33,Archean Chemical Industries Limited,ACI.NS,4048139704.4742675,0.07764715420998983,0.41073254439063756,INR,,0.834,6084575744.0,0.42511,INR,0.96149004,10767300000.0,-0.014285714285714285,66614738944.0,0.014073784898151365,0.3966587594924862,0.37758,0.023353525636682502,0.4849315068493151,541.3499755859375,0.3504256277955157,0.187,135.681,Basic Materials,0.06076942983860307,-0.02039724980901451,0.022882852311938182,,,,14312931328.0,5.766478782608422
34,Adani Enterprises Limited,ADANIENT.NS,87464370813.59268,1.470673466056212,0.4123358076632102,INR,140.407,1.289,91650203648.0,0.06691,INR,0.24869,,0.36239501212470754,2165430026240.0,0.1260966657147795,0.2862391419484307,0.04912,0.45219719415438653,11.378082191780821,1899.5,0.35316188438959584,0.261,1206.408,Energy,0.040391224723831734,0.5183418194896454,0.03469654754831398,55386898432.0,48.604,532004601856.0,1369777635328.0,8.743529982175122
35,Adani Green Energy Limited,ADANIGREEN.NS,105043489198.61203,0.7237942426078212,0.9668410015487194,INR,737.728,56.276,54899998720.0,0.70457,INR,0.77567,60440000000.0,0.17675835390383582,1386659840000.0,0.1182042721483183,0.8486367294004011,0.53773,0.2515219775732443,4.9150684931506845,875.4000244140625,0.6912728865653377,0.766,43.28,Utilities,0.07575288918629967,0.26026249843411586,0.036211772312908556,30019999744.0,17.847,542229987328.0,77920002048.0,9.125366622852956
36,Adani Ports and Special Economic Zone Limited,ADANIPORTS.NS,39563456669.21347,1.143525200366693,0.176265633071786,INR,105.223,-0.126,116797997056.0,0.64848,INR,0.68227994,105605900000.0,0.3377598061973497,1478831767552.0,0.1260966657147795,0.05016896735700649,0.47859,0.49558012701674525,11.378082191780821,684.5999755859375,0.16606749363311363,0.26,85.272,Industrials,0.026753182841551516,0.48032044260382434,0.02463250800888168,58832998400.0,27.235,462186512384.0,180110606336.0,6.207392018238184
37,Adani Power Limited,ADANIPOWER.NS,12563216123.92184,1.3968030850259245,0.12293611301562257,INR,141.753,0.482,100446601216.0,0.25906,INR,0.32389998,,0.3121786062835359,903873888256.0,0.1260966657147795,-0.0031605526991569377,0.17386,0.44019700874296785,11.378082191780821,234.35000610351562,0.11860560658876179,-0.034,88.813,Utilities,0.01389930197913143,0.4469430649514487,0.033861928441419074,24851900416.0,6.073,423495303168.0,387732996096.0,8.533205967237606
38,Adani Transmission Limited,ADANITRANS.NS,48037246306.28576,0.9724472341505469,0.5373003227566708,INR,288.624,1.303,41592299520.0,0.32217997,INR,0.48196,60477000000.0,0.2354378961646929,912331505664.0,0.10570026643822472,0.4316000563184461,0.21044001,0.3277792375421296,7.8,790.0,0.43978289492558914,0.22,138.818,Utilities,0.052653280093976344,0.3442101732506528,0.033144567913791535,21984600064.0,19.728,336004612096.0,129097900032.0,8.352431114275467
39,ADF Foods Limited,ADFFOODS.NS,634819786.9326341,0.9642022015874144,0.2893500512102778,INR,,,,0.0,INR,0.0,,0.2392770160937728,18091194368.0,0.1260966657147795,0.16325338549549828,0.0,0.34972549438071976,11.378082191780821,823.2999877929688,0.2599660009484643,,,Consumer Defensive,0.03508998764921313,0.34996288845992807,0.029399016186259373,,,,,7.408552078937362
40,Archidply Decor Limited,ADL.NS,27486319.817415614,0.3556660787796112,0.5783414529556432,INR,29.828,-0.38,32998500.0,0.0733,INR,0.28097,111359000.0,0.07352582331113122,421365120.0,0.19349236812358428,0.38484908483205893,0.04745,0.12576973506417427,2.6246575342465754,75.69999694824219,0.4651038528442175,0.128,80.858,Consumer Cyclical,0.0652315972841217,0.10923407377216185,0.028293806782936668,2929000.0,0.531,150318000.0,450203008.0,7.130039309300041
41,Ador Welding Limited,ADORWELD.NS,515667889.2534348,0.9611015023096087,0.2511248683200342,INR,7.235,0.546,746750016.0,0.100760005,INR,0.3084,1877800000.0,0.23542936015216354,15809634304.0,0.1260966657147795,0.1250282026052547,0.0871,0.3675745716434826,11.378082191780821,1162.550048828125,0.22918066175567062,0.139,544.903,Industrials,0.03261731924583262,0.3436207755363088,0.02788233648524646,208200000.0,15.31,206100000.0,7410899968.0,7.026348794282108
42,Adroit Infotech Limited,ADROITINFO.NS,-6033413.555434889,0.29167873760408997,-0.10693796106551023,INR,47.77,1.714,64305900.0,0.34181,INR,0.51409,31274069.0,0.08026809887580233,467394400.0,0.11542436199486716,-0.2223623230603774,0.28465998,0.091053201506576,7.597260273972603,22.0,-0.11560574296433239,3.346,9.915,Technology,-0.012908613272719761,0.117983561489471,0.03553851514326945,9842000.0,0.513,76208000.0,188132160.0,8.955705816103901
43,Allied Digital Services Limited,ADSL.NS,82977179.24866869,0.8808661560561913,0.15469880524851387,INR,8.078,1.78,983225024.0,0.1512,INR,0.24021,1225700000.0,0.19828558341421035,5365849088.0,0.1260966657147795,0.02860213953373436,0.12186,0.2492477860130867,11.378082191780821,97.8499984741211,0.1471379771130308,0.489,118.832,Technology,0.015463942031883825,0.2894384730408537,0.03775756921202823,470400000.0,8.637,476800000.0,6502600192.0,9.514907441431115
44,Advani Hotels & Resorts (India) Limited,ADVANIHOTR.NS,48655752.31661614,0.6186529861993111,0.10069386323966922,INR,1.292,0.174,303243488.0,0.34902,INR,0.60118,267377000.0,0.13189553500458134,3836193536.0,0.1260966657147795,-0.025402802475110287,0.32217,0.21500994691014305,11.378082191780821,83.0,0.09814082171724837,0.155,18.821,Consumer Cyclical,0.012683341406009851,0.19375184356116296,0.03070544998833201,350943008.0,7.581,6771000.0,868849024.0,7.737773397059667
45,Advanced Enzyme Technologies Limited,ADVENZYMES.NS,142955467.20978358,0.7013742299575121,0.030183389503478653,INR,,,,0.0,INR,0.0,,0.2059537061293892,31695947776.0,0.12292024768044629,-0.09273685817696764,0.0,0.2951457370035886,6.794520547945205,283.45001220703125,0.03036134660014784,,,Basic Materials,0.0045102127319262145,0.2961846806347055,0.026713049092945054,,,,,6.731688371422154
46,Aegis Logistics Limited,AEGISCHEM.NS,5858880252.257559,0.8365535740073294,0.3859311300366899,INR,40.105,0.231,5659485184.0,0.06599,INR,0.11229999,7406642000.0,0.19212979355834028,129554104320.0,0.1260966657147795,0.2598344643219104,0.057919998,0.3050398079464521,11.378082191780821,369.1000061035156,0.3338563812789581,0.719,244.317,Energy,0.04522342447589359,0.28031052107875204,0.029295147928112705,13091600384.0,37.288,15366400000.0,85763203072.0,7.382377277884402
47,Aether Industries Limited,AETHER.NS,4305947262.327788,0.3572233043787216,0.19546228107671126,INR,,,,0.0,INR,0.0,,0.0890707401345699,115327131648.0,0.10918651901152265,0.08627576206518861,0.0,0.14973124466020366,0.9534246575342465,918.0999755859375,0.18253134558880235,,,Basic Materials,0.037336810521485485,0.12640017753613134,0.01939990926773686,,,,,4.888777135469689
48,Affle (India) Limited,AFFLE.NS,7349893479.019692,0.6709705384478817,0.5443220449694799,INR,,,,0.0,INR,0.0,,0.22875775206204316,121773735936.0,0.1416981540850677,0.4026238908844122,0.0,0.31310107586420177,3.7753424657534245,901.4000244140625,0.44362470341564614,,,Communication Services,0.06035696796624962,0.32901922837520786,0.02916673168090577,,,,,7.350016383588255
49,Agarwal Industrial Corporation Limited,AGARIND.NS,188361229.2916897,0.708821093476771,0.1718317419092239,INR,54.312,0.037,1237846784.0,0.061690003,INR,0.09239,1396722000.0,0.15067111678673079,10089168896.0,0.1069510544926906,0.0648806874165333,0.05351,0.22413269716344633,8.98082191780822,656.2999877929688,0.1621627414198117,0.451,1423.448,Basic Materials,0.018669647741388122,0.2214485397766881,0.03446786736717853,890395008.0,59.527,1898201984.0,20066637824.0,8.68590257652899
50,AGI Greenpac Limited,AGI.NS,1638026954.0697281,0.9098739025990571,0.36482273107955043,INR,45.931,,4615600128.0,0.20231001,INR,0.45946,,0.24328503580935631,37142773760.0,0.1260966657147795,0.23872606536477092,0.14696999,0.3407278957114036,11.378082191780821,574.0999755859375,0.3181567810863161,,352.647,Consumer Cyclical,0.044100824689451736,0.35369281852457785,0.02862819273705466,2792399872.0,43.148,7379200000.0,22814799872.0,7.214304569737775
51,Agri-Tech (India) Limited,AGRITECH.NS,7408149.604103888,0.5676454946414469,0.12208180337932117,INR,,,,0.0,,0.0,,0.09581525603874678,613001152.0,0.12437380083007321,-0.002291997450752037,0.0,0.15824332455394807,9.304109589041095,102.6500015258789,0.117882376760797,,,Consumer Defensive,0.012085050052408203,0.14221128093199845,0.03870792486085116,,,,,9.754397064934492
52,Agro Phos India Limited,AGROPHOS.NS,7827178.745232302,0.48409575470067967,0.10319197692522963,INR,35.734,-0.529,104967000.0,0.082329996,INR,0.31711,337400000.0,0.10335887448537982,762306112.0,0.12714110482081642,-0.023949127895586786,0.07215,0.14470605244789192,6.175342465753425,37.599998474121094,0.10021612722798871,-0.107,62.994,Basic Materials,0.010267763332891002,0.14993887602390205,0.03873122428539057,48552000.0,2.41,181303008.0,1274925056.0,9.760268519918423
53,AGS Transact Technologies Limited,AGSTRA.NS,-791502473.9509478,0.8578492138600816,-0.5764584451354589,INR,216.268,,3004290048.0,0.18255,INR,0.84778,14466070000.0,0.1959543384396995,6404097024.0,0.047055332815501005,-0.6235137779509599,0.10094,0.3071527081809764,1.2904109589041095,53.150001525878906,-0.8757566891217112,-0.143,136.904,Technology,-0.12359314216894471,0.28223073283255457,0.028118266886375906,931980032.0,7.793,11402930176.0,16457100288.0,7.085803255366728
54,Abans Holdings Limited,AHL.NS,1436294695.4523191,-0.0648237242355848,1.2095922873662586,INR,,,913326016.0,0.14151,INR,0.19549999,1261813000.0,0.019736842105263153,15006190592.0,0.07372857285698409,1.1358637145092745,0.14064,-0.013044303536059867,0.3972602739726027,299.25,0.8267467123488105,,139.263,Financial Services,0.09571347815734307,0.02310092240911557,0.03427668689069986,,,,6454269952.0,8.637725096456364
55,Ahlada Engineers Limited,AHLADA.NS,-6054489.544635386,0.317000759326549,-0.044221716924591536,INR,18.51,-0.419,242791248.0,0.1707,INR,0.43633997,693533000.0,0.08038201681207854,1359284608.0,0.13257140803871814,-0.17679312496330968,0.050419997,0.09859072340801116,4.597260273972603,105.1500015258789,-0.046288510883295116,-0.261,110.416,Industrials,-0.004454173547616149,0.11368853041701223,0.04123875395369583,15817000.0,1.221,225940000.0,1422300032.0,10.392165996331348
56,Asian Hotels (East) Limited,AHLEAST.NS,-11531380.679152919,0.5949936756445839,-0.03630938651362292,INR,,,277788992.0,0.19379,INR,0.52471,409540000.0,0.12344240221359365,2086121728.0,0.1260966657147795,-0.16240605222840243,0.06092,0.2337478900932971,11.378082191780821,117.8499984741211,-0.037833093510509,-0.277,82.906,Consumer Cyclical,-0.005527664337309907,0.1823082507436611,0.027159992773270254,296947008.0,17.172,0.0,1433433984.0,6.844318178864104
57,Ahluwalia Contracts (India) Limited,AHLUCONT.NS,1132617582.5763328,0.7935807163303837,0.23213903132058156,INR,5.002,0.062,2612777216.0,0.096549995,INR,0.19531,5310541000.0,0.1727026940607312,38753501184.0,0.1260966657147795,0.10604236560580205,0.085200004,0.2920132536821495,11.378082191780821,555.5499877929688,0.21353867763889234,0.087,403.932,Industrials,0.02922620016185665,0.25298488875506153,0.028993700865094202,3885995008.0,58.019,556590016.0,27062016000.0,7.306412618003739
58,AIA Engineering Limited,AIAENG.NS,11761519384.983593,0.4180749693655903,0.23857813586572552,INR,9.146,1.551,11468093440.0,0.24253,INR,0.57395,20744090000.0,0.13461872844807582,264163147776.0,0.1260966657147795,0.112481470150946,0.22415,0.22860879487557229,11.378082191780821,2800.699951171875,0.21887055230510621,0.447,501.314,Industrials,0.04452369486055981,0.1994537544898681,0.019507229587274084,21437270016.0,227.29,4668538880.0,47285420032.0,4.9158218559930695
59,Airan Limited,AIRAN.NS,3282582.507725679,0.4884524064072665,0.014259168775974773,INR,4.885,0.381,150866000.0,0.15519,INR,0.33867002,301300000.0,0.12244097565808973,1906555008.0,0.11775210377015322,-0.10349293499417844,0.10299,0.17358562210425746,5.813698630136987,15.25,0.014454972362652148,0.237,7.802,Technology,0.0017217350110286871,0.1794115939081151,0.033315812869963234,170332000.0,1.428,56559000.0,972131968.0,8.395584843230735
60,Airo Lam limited,AIROLAM.NS,11501516.858947467,0.24542109636310216,0.0968002554808216,INR,87.117,-0.082,166063008.0,0.08452,INR,0.33448002,573250000.0,0.06255632616616412,1162351360.0,0.12478175620157583,-0.027981500720754227,0.06804,0.07799661633572987,5.6136986301369864,76.5999984741211,0.09444344088846039,0.197,130.863,Consumer Cyclical,0.009895043146804996,0.08970959706066477,0.03787508083804597,26337000.0,1.745,532652000.0,1964668032.0,9.544520371187584
61,Ajanta Pharma Limited,AJANTPHARM.NS,9998367564.585066,0.5084381301387217,0.4136167429556674,INR,1.052,-0.192,8020700160.0,0.2143,INR,0.71933997,26922400000.0,0.15846283921198479,160454770688.0,0.1260966657147795,0.2875200772408879,0.17936,0.2405357762178048,11.378082191780821,1274.300048828125,0.3540892241077511,0.013,292.101,Healthcare,0.062312684887547674,0.2331605951879018,0.022549437104456158,8411700224.0,65.642,356300000.0,37426401280.0,5.682458150322952
62,Ajmera Realty & Infra India Limited,AJMERA.NS,156640244.65775537,1.2455931433109912,0.12584117959969077,INR,,,,0.0,INR,0.0,,0.27730673849084314,11035803648.0,0.1260966657147795,-0.0002554861150887433,0.0,0.3925720450024405,11.378082191780821,311.0,0.12124854103038978,,,Real Estate,0.01419382309199956,0.4009547643338237,0.03389819648802364,,,,,8.542345514981957
63,Ajooni Biotech Limited,AJOONI.NS,-1115810.0128206077,0.5057052057680296,-0.035038310760137636,INR,19.059,-0.318,26504192.0,0.049310002,INR,0.16295,100243699.0,0.10306668327300773,303531168.0,0.1179857895365326,-0.15302410029667024,0.02309,0.15633884152216804,5.372602739726028,5.349999904632568,-0.036555064721272734,-0.449,20.88,Consumer Defensive,-0.003676096989224539,0.14930698189094405,0.039460270244548436,227320416.0,12.617,74951168.0,537436672.0,9.943988101626205
64,AJR INFRA AND TOLLING LIMITED,AJRINFRA.NS,-14076914.356189162,0.6155685966193551,-0.22212800332530536,INR,,,377913248.0,0.72081,INR,0.98907,1121704000.0,0.14798108811193603,659281664.0,0.12612887529964167,-0.34825687862494703,-0.31035,0.13790510653778898,11.375342465753425,0.699999988079071,-0.25698332058489404,-0.607,0.558,Industrials,-0.02135189726160678,0.2122112529672939,0.047760396614485535,905526016.0,0.958,32248844288.0,524288992.0,12.035619946850355
65,Akash Infra-Projects Limited,AKASH.NS,-5953640.73516573,0.3703190874445836,-0.12944738736151307,INR,43.082,,-83370248.0,-0.093380004,INR,0.27391002,180743000.0,0.0949955329917577,444326880.0,0.12603909538283986,-0.2554864827443529,-0.10483,0.10271836008159743,6.1726027397260275,26.350000381469727,-0.14158493526634333,0.296,52.758,Industrials,-0.013399236020034913,0.13805308813241832,0.04193112057848386,55507000.0,4.612,358392000.0,892814016.0,10.566642385777932
66,Akg Exim Limited,AKG.NS,4829728.851291872,0.2566218979646371,0.0797031980845424,INR,69.711,0.159,22316000.0,0.009430001,INR,0.04953,117244000.0,0.07193587360752927,712768320.0,0.1322101999075056,-0.052507001822963195,0.00898,0.07174495965968754,4.602739726027397,29.799999237060547,0.07843701296090602,0.253,226.189,Consumer Defensive,0.006776015032895783,0.1008028943287981,0.045935256404985386,21551000.0,1.891,169966000.0,2366092032.0,11.575684614056318
67,AKI India Limited,AKI.NS,215274457.4819185,-2.0005984166498254,6.370747654851346,INR,,,,0.0,INR,0.0,,-0.12615384615384617,1363351552.0,0.28841894877466756,6.082328706076678,0.0,-0.198472353091621,0.11232876712328767,101.25,2.1747489804364726,,,Consumer Cyclical,0.15790091496658853,-0.1979487179487179,0.05465425120177031,,,,,13.772871302846118
68,Akshar Spintex Limited,AKSHAR.NS,-16877635.722406402,0.297934538316221,-0.0893063739316815,INR,56.78,-0.861,6981500.0,0.00481,INR,0.12331,345259000.0,0.05303643833361551,1724930944.0,0.13633623347562662,-0.22564260740730813,-0.024600001,0.06309892295738305,0.9835616438356164,69.0,-0.09502770845676968,-0.337,58.044,Consumer Cyclical,-0.009784528349447015,0.07239871148434611,0.03853983224433801,117000.0,0.005,207478000.0,1450759936.0,9.712037725573179
69,AksharChem India Limited,AKSHARCHEM.NS,-42093034.00577089,0.9331304366574031,-0.16548093242487127,INR,10.021,,201475008.0,0.05271,INR,0.33004,1471063000.0,0.20689954814114134,1834617728.0,0.12715320679148445,-0.2926341392163557,0.011,0.3386575524504498,6.136986301369863,227.39999389648438,-0.18466342120397194,-0.275,474.65,Basic Materials,-0.022943762814097747,0.3029659360727299,0.03193858653096577,18591000.0,2.317,282339008.0,3822245888.0,8.048523805803374
70,Aksh Optifibre Limited,AKSHOPTFBR.NS,4288520.046771819,0.7380269542178232,0.02441087930745245,INR,175.559,15.118,464146496.0,0.15725,INR,0.46423998,1496108000.0,0.17433581194022044,1465901952.0,0.1260966657147795,-0.10168578640732706,0.087869994,0.23517064013641392,11.378082191780821,9.0,0.02467074796763498,-0.137,17.453,Technology,0.002925516294538517,0.2546403939030513,0.03346410809781668,150616000.0,0.889,1833181952.0,2951567104.0,8.432955240649802
71,Akzo Nobel India Limited,AKZOINDIA.NS,3841986367.4270816,0.4839070209728574,0.13772374980649582,INR,5.9,0.163,4720750080.0,0.12698,INR,0.38388002,12432000000.0,0.17229492240144073,112923951104.0,0.1260966657147795,0.011627084091716311,0.11179,0.33523909187417705,11.378082191780821,2477.25,0.13198838389177983,0.079,816.576,Basic Materials,0.03402277665513769,0.2538234855798082,0.0153944939136204,3880999936.0,85.231,733000000.0,37177999360.0,3.879412466232341
72,Alankit Limited,ALANKIT.NS,-2493157.058811451,0.887079010763254,-0.010013981749849354,INR,,,,0.0,INR,0.0,,0.22261135791641487,2101805312.0,0.10617821205205158,-0.11619219380190093,0.0,0.2874429607104692,7.884931506849315,9.350000381469727,-0.010281803328271524,,,Technology,-0.001186197905475391,0.3256632186461107,0.03439628975054432,,,,,8.667865017137167
73,Albert David Limited,ALBERTDAVD.NS,56971784.78412617,0.7018502637953801,0.1165820121775758,INR,0.502,0.324,435415744.0,0.13016,INR,0.64199996,1985739000.0,0.19965931217928115,3408886528.0,0.13005523021391419,-0.013473218036338386,0.10799,0.2936126188921137,6.926027397260274,597.2999877929688,0.11255242308405058,0.04,586.161,Healthcare,0.01671272549443047,0.29110381089180015,0.026724342459207222,1843735040.0,323.07,14875000.0,3345167872.0,6.73453429972022
74,Alembic Limited,ALEMBICLTD.NS,501853064.500213,0.8914207992743391,0.23098646082184504,INR,,,,0.0,INR,0.0,,0.21818988633912498,17979920384.0,0.1260966657147795,0.10488979510706553,0.0,0.3155864052368756,11.378082191780821,70.0,0.21235407812050555,,,Healthcare,0.027911862443328883,0.318829576353407,0.030190565566434072,,,,,7.608022522741386
75,Alicon Castalloy Limited,ALICON.NS,358196749.3531026,0.8455283940972712,0.2514428418386645,INR,58.064,0.285,1509337472.0,0.10762,INR,0.48613,5297698000.0,0.2002044015780892,12452926464.0,0.1260966657147795,0.125346176123885,0.07231,0.2855019887546924,11.378082191780821,772.1500244140625,0.2294406068486985,0.295,878.308,Industrials,0.02876406203703273,0.2946763934992455,0.031653338719466566,105973000.0,6.579,2747843072.0,14024664064.0,7.976641357305574
76,Alkali Metals Limited,ALKALI.NS,14600737.547941307,0.9254210811566115,0.13722685213444286,INR,37.243,-0.63,92699504.0,0.101780005,INR,0.54576,507549000.0,0.20104482754491176,1024348864.0,0.1260966657147795,0.011130186419663346,0.06345,0.2694431205619749,11.378082191780821,100.44999694824219,0.13154152386884327,-0.154,89.58,Basic Materials,0.014253676712176552,0.29502768230460547,0.036621440532377765,25861000.0,2.905,194156000.0,910734016.0,9.228603014159196
77,Alkem Laboratories Limited,ALKEM.NS,13083894519.840607,0.2501049856529554,0.13903189332589183,INR,20.572,-0.135,15625674752.0,0.13976,INR,0.5722,63535500000.0,0.09783934488667441,406023241728.0,0.12435937067104907,0.014672522654842757,0.113809995,0.1704019699264129,7.402739726027397,3383.949951171875,0.1329940246555609,0.161,935.116,Healthcare,0.03222449647009535,0.14376671778130884,0.01637741854502697,27551100928.0,230.426,19272099840.0,111805202432.0,4.127109473346796
78,Alkyl Amines Chemicals Limited,ALKYLAMINE.NS,9119681352.606546,0.7867420135241935,0.5885229751230621,INR,,,,0.0,INR,0.0,,0.1914856552597524,130143805440.0,0.1260966657147795,0.46242630940828255,0.0,0.31292486240798023,11.378082191780821,2545.60009765625,0.47341739599806865,,,Basic Materials,0.07007387959629764,0.2804206419826594,0.02680942558243991,,,,,6.755975246774858
79,Allcargo Logistics Limited,ALLCARGO.NS,1645098635.5743623,0.7667487808026583,0.1585414811687984,INR,46.723,-0.532,14406099968.0,0.06836,INR,0.10772,21338100000.0,0.19029382730022854,71065968640.0,0.1260966657147795,0.032444815454018894,0.05777,0.31677192204832083,11.378082191780821,287.3999938964844,0.15053649778988593,-0.302,857.76,Industrials,0.023148894851598583,0.2794185556218488,0.025805424343206495,10239299584.0,41.701,18738999296.0,210731892736.0,6.502966934488037
80,Allsec Technologies Limited,ALLSEC.NS,290360055.11622435,0.7062948752140866,0.4095261136314756,INR,,,,0.0,INR,0.0,,0.1441379031943563,7063713792.0,0.1260966657147795,0.2834294479166961,0.0,0.22225217645273432,11.378082191780821,463.54998779296875,0.35112484269334093,,,Industrials,0.04110586352536979,0.21160492704419337,0.033896686041164144,,,,,8.541964882373364
81,Almondz Global Securities Limited,ALMONDZ.NS,29302615.23351566,0.4600825741806269,0.1706272644867004,INR,10.027,0.263,,0.0,INR,0.54168,353981000.0,0.08729177370887942,1780665344.0,0.1260966657147795,0.04453059877192089,0.0436,0.1264599277438203,11.378082191780821,67.55000305175781,0.16115233506787427,0.239,25.078,Financial Services,0.0164559923245834,0.1293939555655366,0.03886082227755746,325100000.0,12.572,202000000.0,648870016.0,9.79292721394448
82,Alok Industries Limited,ALOKINDS.NS,-129291284.26560618,0.8067344805479097,-0.022599601049813955,INR,,,-775500032.0,-0.01118,INR,0.14465,10035000000.0,0.17324137782338844,64796381184.0,0.1260966657147795,-0.14869626676459347,-0.063779995,0.18492586550884976,11.378082191780821,13.050000190734863,-0.023383072213726513,-0.223,13.946,Consumer Cyclical,-0.0019953473003139215,0.2525411258123123,0.04650316718673035,596499968.0,0.12,241627201536.0,69372903424.0,11.71879813105605
83,Alpa Laboratories Limited,ALPA.NS,27284529.090038355,0.6977261266713447,0.21616303992560204,INR,12.231,-0.054,106831000.0,0.10767,INR,0.3393,469374000.0,0.13360948984326326,1269172224.0,0.1260966657147795,0.09006637421082253,0.08769,0.2014412635448749,11.378082191780821,60.25,0.20018854786237283,-0.069,47.208,Healthcare,0.02149789333085685,0.19657617815908235,0.03695241143994447,701996992.0,33.364,139092000.0,992180992.0,9.312007682866005
