,% Change,52 Week Range,Change,Circulating Supply,Day Chart,Market Cap,Name,Price (Intraday),Sscore,Symbol,Total Volume All Currencies (24Hr),Unnamed: 0,Volume in Currency (24Hr),Volume in Currency (Since 0:00 UTC),cagr,currency,marketCap,period,price,returns,sharp_ratio,std,volitility
1523,-1.72%,,-0.000177,80.456M,,813759,Opacity USD,0.010114,-3611.799679145071,OPCT-USD,6265,23,6265,6265,-0.1635323860431972,USD,772071.0,4.4301369863013695,0.009596179239451885,-0.12328494194436296,-0.004678066757001715,0.10457866155168659,26.35382271102502
1524,-7.15%,,-0.000479,130.089M,,809690,APIX USD,0.006224,-7422.752447357502,APIX-USD,176692,24,176692,176692,-0.488123682508382,USD,745353.0,3.2246575342465755,0.005729541182518005,-0.46234906063569053,-0.009958707414282229,0.18423259347441232,46.4266135555519
1525,-3.23%,,-0.001375,19.629M,,808279,Moeda Loyalty Points USD,0.041178,-20132.034115345068,MDA-USD,35738,25,35738,35738,-0.48540433166140273,USD,857085.0,5.52054794520548,0.04366450011730194,-0.4586909500509802,-0.0234889586392774,0.077491821186926,19.527938939105354
1526,-0.03%,,-2e-06,145.052M,,800432,Tolar USD,0.005518,-2718.8979361102356,TOL-USD,10695,26,10695,10695,-0.21012152756178148,USD,799316.0,4.616438356164384,0.005510551854968071,-0.1712888727784032,-0.0034015307289110134,0.1998270200364342,50.35640904918142
1527,+4.99%,,0.000355,106.989M,,798097,Virtue Poker USD,0.00746,-37920.04533972924,VPP-USD,81,27,81,81,-0.8643626204444126,USD,813049.0,1.9698630136986301,0.007599391508847475,-1.3792824953917506,-0.046639311209692454,0.1173547184492745,29.573389049217173
1528,-0.19%,,-0.001594,972829,,795993,Rangers Protocol USD,0.818225,-85283.21884914183,RPG12221-USD,14788,28,14788,14788,-0.8557516847220357,USD,786688.0,1.6054794520547946,0.8086603283882141,-1.336786852922676,-0.10840793154229102,0.04893285628045327,12.331079782674223
1529,-2.06%,,-0.000258,64.697M,,795049,Bridge Mutual USD,0.012289,-64152.129084856686,BMI-USD,14055,29,14055,14055,-0.8941226299433533,USD,747461.0,2.2904109589041095,0.011553256772458553,-1.5502996786056829,-0.08582672418341115,0.07167910589786819,18.063134686262785
1530,-0.85%,,-4e-06,1.788B,,792815,OceanEx Token USD,0.000443,-14717.45597392808,OCE-USD,1629,30,1629,1629,-0.43809711394700834,USD,702178.0,4.068493150684931,0.00039270869456231594,-0.39797099629777116,-0.020959722426404814,0.0753468940656912,18.98741730455418
1531,-0.18%,,-0.0,175.553T,,792547,SafeBlast USD,0.0,,BLAST9967-USD,155914,31,155914,155914,inf,USD,751652.0,1.989041095890411,4.28162394428e-09,inf,,,
1532,+10.11%,,0.000148,491.821M,,790734,SIRIN LABS Token USD,0.001608,-24960.818169327267,SRN-USD,7323,32,7323,7323,-0.6718265050872908,USD,879989.0,5.3863013698630136,0.0017892485484480858,-0.7692647708474796,-0.028364920663016546,0.10762018395255575,27.120286356044048
1533,-0.62%,,-0.000698,7.096M,,788666,UnMarshal USD,0.111141,-50391.1267441836,MARSH-USD,421941,33,421941,421941,-0.8562975155416985,USD,824975.0,2.1315068493150684,0.11625762283802032,-1.3394043002873657,-0.061082004599149795,0.08701574980376053,21.927968950547655
1534,-0.79%,,-0.001153,5.426M,,788425,Crypt2 Esports USD,0.145313,749.6777793361356,ZDR-USD,2,34,2,2,0.10494957597050258,USD,785146.0,2.345205479452055,0.1447085440158844,0.06890280748850577,0.0009548259550913277,0.2863598730031901,72.16268799680391
1535,-0.29%,,-1e-05,225M,,777353,PLANET USD,0.003455,-12913.649058019415,PLA4242-USD,31,35,31,31,-0.7230146131590015,USD,687965.0,3.717808219178082,0.0030576230492442846,-0.8863430503474171,-0.018770793656682265,0.1873780294592581,47.21926342373304
1536,-1.72%,,-0.001024,13.233M,,776039,Eden USD,0.058646,-13505.61989389705,EDEN-USD,348771,36,348771,348771,-0.6219504567522853,USD,557632.0,2.4794520547945207,0.042140714824199677,-0.6715834694242605,-0.02421959265949058,0.11003544960580867,27.728933300663787
1537,-1.94%,,-0.000174,87.136M,,766328,Okcash USD,0.008795,-8240.947338479678,OK-USD,198,37,198,198,-0.48469679090504025,USD,740145.0,5.52054794520548,0.008491232059895992,-0.4577423249391001,-0.011134233614331893,0.1631399034989959,41.11125568174697
1538,+27.82%,,0.020705,8.035M,,764302,Woodcoin USD,0.095119,-1064.6451464560523,LOG-USD,29450,38,29450,29450,-0.03257763736161001,USD,1306713.0,5.52054794520548,0.1626238226890564,-0.036053177514091685,-0.000814750558428708,0.17559750436302124,44.250571099481355
1539,+0.82%,,0.008079,762595,,762004,İstanbul Başakşehir Fan Token USD,0.999225,-27070.858506935932,IBFK-USD,152748,39,152748,152748,-0.464716363473087,USD,1161348.0,2.1616438356164385,1.5228900909423828,-0.43147820474409565,-0.02330985932462615,0.07345454446316427,18.510545204717396
1540,+3.06%,,0.007676,2.935M,,758835,Kattana USD,0.25857,-55743.380282927574,KTN-USD,16877,40,16877,16877,-0.8737560072208791,USD,840572.0,2.1041095890410957,0.26546797156333923,-1.4288322631900896,-0.06631600895928912,0.08549925406177747,21.545812023567922
1541,-3.64%,,-0.000534,53.473M,,754655,Brokoli Network USD,0.014113,-53756.41333226376,BRKL-USD,8744,41,8744,8744,-0.9144951407316124,USD,728055.0,1.6136986301369862,0.01361547689884901,-1.6978462518320843,-0.07383564886205542,0.09124975848597477,22.994939138465643
1542,-2.95%,,-0.000222,103.091M,,752099,Dexsport USD,0.007295,-71618.75216695323,DESU-USD,11054,42,11054,11054,-0.9174221090768616,USD,732737.0,1.4931506849315068,0.007107673212885857,-1.7218941130422671,-0.09774141631574934,0.06990806358810782,17.61683202420317
1543,+5.21%,,0.031636,1.176M,,751573,Drops Ownership Power USD,0.639075,-8230.559817368265,DOP9675-USD,36610,43,36610,36610,-0.326776269155173,USD,841394.0,1.9863013698630136,0.7154510617256165,-0.2731801280885561,-0.00978205194875203,0.1108201155560046,27.92666912011316
1544,-11.68%,,-0.005481,18.117M,,750969,BitCore USD,0.041452,-15513.140079753592,BTX-USD,353798,44,353798,353798,-0.6451104342216785,USD,606984.0,5.52054794520548,0.03350444138050079,-0.7152302802597182,-0.02555774135686211,0.11105110417333415,27.984878251680207
1545,+0.24%,,6.9e-05,25.907M,,749966,FaraLand USD,0.028948,-33140.20054923523,FARA-USD,56858,45,56858,56858,-0.7384933457933656,USD,721978.0,1.926027397260274,0.027867767959833145,-0.926045146506891,-0.04590195345181603,0.0800572100110243,20.17441692277812
1546,-7.59%,,-0.002656,23.175M,,749611,Viacoin USD,0.032346,-10220.0736760858,VIA-USD,3354,46,3354,3354,-0.45630751715233253,USD,1361987.0,5.52054794520548,0.05877029150724411,-0.420716748419123,-0.007503796788138065,0.22248882180075014,56.06718309378903
1547,+0.15%,,6e-06,183.641M,,747061,Bob's Repair USD,0.004068,-4870.902585118047,BOB-USD,178,47,178,178,-0.3054974413866144,USD,776847.0,4.873972602739726,0.004230258520692587,-0.25169582749826447,-0.006270092547333061,0.15929477256085856,40.142282685336355
1548,+8.56%,,1.8e-05,3.352B,,744324,BonusCloud USD,0.000222,-3065.770231202751,BXC-USD,116277,48,116277,116277,-0.1897876905989102,USD,692437.0,3.6465753424657534,0.00020656597916968167,-0.1453031691309385,-0.004427507818332572,0.1302312499858838,32.81827499644272
1549,-0.93%,,-0.000129,54.175M,,741722,ATLANT USD,0.013691,-5861.790189599828,ATL-USD,6,49,6,6,-0.4547653614953415,USD,740966.0,5.542465753424658,0.013677265495061874,-0.4187612054688714,-0.007911011017509344,0.2100554292839097,52.93396817954524
1550,-0.67%,,-5.3e-05,94.062M,,741232,Honest USD,0.00788,-10087.213647146205,HNST-USD,160,50,160,160,-0.34292342829352596,USD,720789.0,3.9095890410958902,0.007662955671548843,-0.28994134078667255,-0.013994683114123834,0.08221414281088012,20.71796398834179
1551,-8.03%,,-0.015312,4.189M,,735021,Oduwacoin USD,0.17547,-5070.051204064067,OWC-USD,5713,51,5713,5713,-0.3351854343842744,USD,979372.0,4.2246575342465755,0.23380278050899506,-0.2865032845551314,-0.005176839039776578,0.21961621505287582,55.34328619332471
1552,+7.75%,,0.000264,199.747M,,734042,Gather USD,0.003675,-22781.850267060545,GTH-USD,134977,52,134977,134977,-0.7124920144806448,USD,630745.0,2.6465753424657534,0.0031577253248542547,-0.860600466135795,-0.036118954993001204,0.09455094189425818,23.82683735735306
1553,+121.51%,,0.00477,84.324M,,733287,Flixxo USD,0.008696,-3771.823803690806,FLIXX-USD,366,53,366,366,-0.419564554890168,USD,495321.0,5.473972602739726,0.005874045193195343,-0.3755674679543719,-0.007614907915656324,0.19571439491643272,49.320027518941046
1554,-3.90%,,-0.009229,3.221M,,732750,Orbcity USD,0.227519,,ORB-USD,512,54,512,512,0.07187192006058929,USD,728352.0,5.52054794520548,0.22615298628807068,,,,
1555,-8.87%,,-0.000827,86.153M,,732184,Spartan Protocol USD,0.008499,-17957.69678210061,SPARTA-USD,42619,55,42619,42619,-0.59903683193658,USD,724947.0,2.6301369863013697,0.008420177735388279,-0.6309567066841415,-0.02477104778983927,0.10107753520716314,25.471538872205112
1556,-5.99%,,-0.00304,15.335M,,731176,Arcona USD,0.047679,6371.732101200655,ARCONA-USD,1419,56,1419,1419,0.48483703192532124,USD,747803.0,2.780821917808219,0.04874318838119507,0.2792507702460422,0.008520602486484615,0.13005394617629015,32.77359443642512
1557,+0.08%,,4e-06,142.216M,,729197,Lamden USD,0.005127,-14256.75590265666,TAU-USD,78,57,78,78,-0.596067139857123,USD,740250.0,5.3561643835616435,0.005205126479268074,-0.6258620927518039,-0.019259379807709098,0.12895429437182385,32.49648218169961
1558,-0.54%,,-0.001013,3.885M,,724099,Bitswift USD,0.186401,-965.7731289211064,BITS659-USD,7,58,7,7,-0.05249723280494123,USD,905864.0,4.7095890410958905,0.2331916093826294,-0.04425973491714127,-0.0010661347938775649,0.16473889580137313,41.51420174194603
1559,-1.44%,,-0.000251,41.966M,,717308,Waves Enterprise USD,0.017093,-9365.534741972266,WEST-USD,64401,59,64401,64401,-0.308624430609693,USD,721887.0,3.317808219178082,0.01720176450908184,-0.25481141356321235,-0.012973685274803765,0.07793902669986842,19.64063472836684
1560,-1.28%,,-0.000116,80.689M,,716994,Thorstarter USD,0.008886,-32730.01509336612,XRUNE-USD,5950,60,5950,5950,-0.7890589126818304,USD,714493.0,1.8712328767123287,0.008854851126670837,-1.0744012346894634,-0.04580872743801006,0.09307171802191923,23.454072941523645
1561,+4.43%,,0.000568,53.33M,,714780,Sumokoin USD,0.013403,-12780.891953874327,SUMO-USD,1426,61,1426,1426,-0.4677258027870629,USD,645059.0,5.52054794520548,0.012065867893397808,-0.4353707439970643,-0.019813523962729496,0.08719608312876978,21.973412948449983
1562,+7.38%,,0.000791,62.064M,,714680,BlackCoin USD,0.011515,-9780.701102281982,BLK-USD,1170,62,1170,1170,-0.4183854322437234,USD,720946.0,5.52054794520548,0.011613795533776283,-0.37416635876393134,-0.013566482236231261,0.10944525722274333,27.580204820131318
1563,-3.31%,,-9.8e-05,248.636M,,712909,Playmusic USD,0.002867,-5501.633046289463,PLAY-USD,40838,63,40838,40838,-0.2958276677490682,USD,763849.0,5.3780821917808215,0.003072163788601756,-0.24227274837196933,-0.007202513908232469,0.13348114385839407,33.63724825231531
1564,-3.41%,,-0.000388,64.818M,,712417,Nebulas USD,0.010991,-28399.416667749887,NAS-USD,49890,64,49890,49890,-0.6327884556022179,USD,722282.0,5.52054794520548,0.011134125292301178,-0.7046036934263625,-0.039319014827657185,0.07111181230611131,17.92017670114005
1565,+0.11%,,2.4e-05,32.741M,,711781,NFTrade USD,0.02174,-52283.541987241166,NFTD12137-USD,12967,65,12967,12967,-0.8733519876545872,USD,692048.0,1.641095890410959,0.02113695628941059,-1.4266262640454632,-0.07554901103282022,0.07493434071631172,18.883453860510553
1566,+4.96%,,7.1e-05,475.044M,,709971,Global Social Chain USD,0.001495,-18947.57240776902,GSC-USD,612,66,612,612,-0.6061649071865103,USD,702480.0,5.008219178082192,0.001478767953813076,-0.643340813346173,-0.026972401218211223,0.09465007267417455,23.851818313891986
1567,-1.23%,,-3e-06,2.631B,,704847,Life Crypto USD,0.000268,-19385.103790855683,LIFE-USD,85082,67,85082,85082,-0.695513696444845,USD,668709.0,1.6904109589041096,0.00025414678384549916,-0.8209878125629583,-0.028988848349365246,0.11238418669924292,28.320815048209216
1568,+1.76%,,0.000531,22.918M,,703602,FarmersOnly Onion USD,0.030701,-9177.390957528369,ONION-USD,21,68,21,21,-0.41364946111909207,USD,745746.0,5.52054794520548,0.032538365572690964,-0.3685672457977177,-0.012306322739281696,0.1188469103802,29.9494214158104
1569,-1.23%,,-5e-06,1.776B,,703322,Jigstack USD,0.000396,-56115.09287183771,STAK9441-USD,1233,69,1233,1233,-0.9507617644960935,USD,699180.0,2.0575342465753423,0.000393734808312729,-2.0788859530268464,-0.08025843541268016,0.10278729444734298,25.90239820073043
1570,-7.11%,,-0.000688,78.12M,,702608,Etho Protocol USD,0.008994,-3734.496502940376,ETHO-USD,324361,70,324361,324361,-0.2593602806867301,USD,547097.0,4.583561643835616,0.007003274746239185,-0.207289663372122,-0.0068260226302472434,0.1205061972120444,30.36756169743519
1571,-2.32%,,-0.016914,983459,,700704,Leeds United Fan Token USD,0.712489,-40817.14474301543,LUFC-USD,136586,71,136586,136586,-0.7383805813681885,USD,696392.0,1.4767123287671233,0.7081053256988525,-0.9257474981954629,-0.05861231137493743,0.06267627222232627,15.794420600026221
1572,-0.78%,,-2.6e-05,212.898M,,694930,The Coop Network USD,0.003264,-20154.65622404034,GMD-USD,42530,72,42530,42530,-0.7616600661751214,USD,1251542.0,1.4931506849315068,0.005878603085875511,-0.9900888969981906,-0.016103859258451047,0.24397407673414853,61.48146733700543
1573,-1.00%,,-0.001038,6.7M,,691387,Monsterra (MSTR) USD,0.103196,-35540.473627178246,MSTR16948-USD,293750,73,293750,293750,-0.671303897852622,USD,736682.0,0.7452054794520548,0.10995717346668243,-0.7681661849492655,-0.048243982650829326,0.06318463659531712,15.922528422019914
1574,-8.34%,,-0.000671,93.653M,,690478,Don-key USD,0.007373,-52848.87676062899,DON9643-USD,43987,74,43987,43987,-0.9495691957098091,USD,688984.0,2.0054794520547947,0.007356784772127867,-2.0623632322809717,-0.07670552111606219,0.106693507343454,26.886763850550405
1575,-0.64%,,-0.0,17.945B,,690787,Metrix Coin USD,3.8e-05,-2886.7319592940594,MRX-USD,253,75,253,253,-0.21235018522259674,USD,749176.0,5.52054794520548,4.1766386857489124e-05,-0.1648022595012336,-0.003853209338385185,0.16972273313265177,42.770128749428245
1576,-6.24%,,-4.7e-05,968.534M,,688604,Catheon Gaming USD,0.000711,-154366.45803059192,CATHEON-USD,55657,76,55657,55657,-0.9723768269805243,USD,630492.0,0.5397260273972603,0.0006509758532047272,-2.477954149605361,-0.24483491944480174,0.040162373119083425,10.120918026009024
1577,-13.10%,,-0.001328,78.053M,,687784,Creaticles USD,0.008812,-25948.71480760807,CRE8-USD,20857,77,20857,20857,-0.7179313581290033,USD,933836.0,1.452054794520548,0.011964192613959312,-0.8737874420464229,-0.027787229029088693,0.12478432018829186,31.445648687449548
1578,-9.03%,,-8e-06,8.912B,,678988,The Midas Touch Gold USD,7.6e-05,-13310.650146450986,TMTG-USD,46098,78,46098,46098,-0.7943714714094425,USD,325769.0,4.638356164383562,3.655427644844167e-05,-1.092011965252907,-0.04085916752806739,0.1060565125689096,26.72624116736522
1579,+248.52%,,0.019184,25M,,672589,Aidos Kuneen USD,0.026904,-3522.958045914512,ADK-USD,5,79,5,5,-0.7802927181301226,USD,183028.0,5.50958904109589,0.007321131881326437,-1.0648220663979304,-0.01924819178439644,0.21952630344702664,55.32062846865072
1580,-1.86%,,-0.000218,58.35M,,671174,Chronicle USD,0.011503,-54650.51875731567,XNL-USD,65530,80,65530,65530,-0.9294644744248265,USD,680890.0,1.663013698630137,0.011669065803289413,-1.8307204777488817,-0.08026335936394377,0.09051158409218425,22.80891919123043
1581,-4.76%,,-0.000595,56.357M,,670867,Mist USD,0.011904,-18133.810128494217,MIST9218-USD,44271,81,44271,44271,-0.6618288600563088,USD,627709.0,2.0712328767123287,0.011138065718114376,-0.7485457574594035,-0.028888880243065206,0.1028222502037268,25.911207051339154
1582,+14.53%,,0.001321,63.993M,,666587,PetroDollar USD,0.010417,3303.152658629629,XPD-USD,15,82,15,15,0.32425372080042236,USD,659374.0,5.52054794520548,0.010303814895451069,0.19390127654087433,0.005009528217111425,0.15359720052171133,38.70649453147126
1583,+1.24%,,3.9e-05,211.562M,,666545,blockbank USD,0.003151,-39836.39791427526,BBANK-USD,40303,83,40303,40303,-0.9115705457965757,USD,543105.0,2.0027397260273974,0.002567121759057045,-1.6746264204577128,-0.07334934849481271,0.09059852711294658,22.830828832462537
1584,+14.32%,,3.3e-05,2.509B,,664830,SifChain USD,0.000265,-38573.89969058214,EROWAN-USD,63159,84,63159,63159,-0.9606735482144286,USD,541973.0,2.23013698630137,0.0002159854193450883,-3.056360363749786,-0.07117310214822904,0.1704072715083421,42.94263242010221
1585,-1.54%,,-0.000207,50.209M,,663740,LOCGame USD,0.013219,-30286.580170251145,LOCG-USD,42294,85,42294,42294,-0.8086471404531382,USD,676420.0,2.0383561643835617,0.013472034595906734,-1.1416885014672724,-0.04477481471608046,0.10118433666751366,25.498452840213442
1586,-2.05%,,-7.2e-05,193.878M,,661456,Burency USD,0.003412,-40093.447458919785,BUY-USD,19822,86,19822,19822,-0.8761590695062952,USD,655930.0,2.712328767123288,0.0033832096960395575,-1.4421009687235136,-0.06112458259100786,0.09362228172666227,23.592814995118893
1587,-0.54%,,-0.001326,2.7M,,658708,MoneroV USD,0.243966,4249.356772849796,XMV-USD,4,87,4,4,0.8823883871002731,USD,651580.0,4.043835616438356,0.2413261979818344,0.43671350707324824,0.006521619406442487,0.2657300279929802,66.963967054231
1588,-3.18%,,-0.000176,122.555M,,657704,SYNC Network USD,0.005367,-18572.13759538402,SYNC-USD,1736,88,1736,1736,-0.6669980274529621,USD,659628.0,2.4602739726027396,0.0053809951059520245,-0.7591806303960242,-0.028155471865026985,0.10699950487893146,26.96387522949073
1589,+1.97%,,0.007654,1.66M,,657193,Alfa Romeo Racing ORLEN Fan Token USD,0.395915,-49974.13856212033,SAUBER-USD,167692,89,167692,167692,-0.6504910863818092,USD,1342688.0,1.8575342465753424,0.8088786602020264,-0.7257780982387209,-0.03721947210529947,0.07738078095947916,19.49995680178875
1590,+36.68%,,0.005153,33.912M,,651122,Plant Vs Undead USD,0.0192,-67751.66608363426,PVU-USD,1.052M,90,1.052M,1.052M,-0.9726599177779333,USD,762165.0,1.789041095890411,0.022474776953458786,-2.485066199878339,-0.08889369898071187,0.11093445229656544,27.95548197873449
1591,-6.70%,,-0.000234,199.368M,,650170,Only1 USD,0.003261,-44603.208379315525,LIKE10891-USD,747385,91,747385,747385,-0.8861849481970854,USD,600808.0,1.7835616438356163,0.0030135614797472954,-1.5003876333135602,-0.0742387058416591,0.08019966286204666,20.21031504123576
1592,-1.09%,,-7.1e-05,100M,,647795,Unicly Hashmasks Collection USD,0.006478,-31048.027230413656,UMASK-USD,50,92,50,50,-0.6860369185489914,USD,648301.0,2.052054794520548,0.006483017932623625,-0.7998272013582326,-0.04789137642917974,0.0662732563220596,16.70086059315902
1593,-5.42%,,-0.000228,163.086M,,647305,ACENT USD,0.003969,-42327.07699801654,ACE9792-USD,177112,93,177112,177112,-0.903546575016793,USD,606456.0,2.0082191780821916,0.0036842417903244495,-1.6146606781138253,-0.06979414334760732,0.09180403019487005,23.13461560910725
1594,-1.51%,,-1.2e-05,844.841M,,645691,Pawthereum USD,0.000764,-20400.631530189094,PAWTH-USD,100,94,100,100,-0.6908715427244809,USD,656382.0,1.5671232876712329,0.0007769312942400575,-0.8105413397853104,-0.031080425011942883,0.1034874486690902,26.07883706461073
1595,-13.33%,,-6.9e-05,1.429B,,644190,Essentia USD,0.000451,-16088.009627177242,ESS-USD,12133,95,12133,12133,-0.6071346604211184,USD,720031.0,4.865753424657535,0.0005039879470132291,-0.6450429316421772,-0.022343495803899056,0.11456104253554464,28.869382718957247
1596,-8.26%,,-0.07425,780527,,643962,Neutra Finance USD,0.825035,-7245.066582519361,NEU23296-USD,177401,96,177401,177401,-0.4617133653919425,USD,534280.0,0.31232876712328766,0.6845115423202515,-0.42761575018851217,-0.013560430078833872,0.12513525660385136,31.534084664170543
